Dataset,Seed,AEVariant,Family,FamilyMetricCollapsed,CollapsedMetricValue,FamilyRowCountWithinSeed,MCC
UNSW_NB15,42,FF_DAE,COSINE,0.5383389238773297,0.5383389238773297,36,0.5383389238773297
UNSW_NB15,42,FF_DAE,EXPONENTIAL,0.5351149225414539,0.5351149225414539,36,0.5351149225414539
UNSW_NB15,42,FF_DAE,FIBONACCI,0.5351978801232209,0.5351978801232209,36,0.5351978801232209
UNSW_NB15,42,FF_DAE,LAPLACE,0.5353016391718837,0.5353016391718837,36,0.5353016391718837
UNSW_NB15,42,FF_DAE,LINEAR,0.5386997369522682,0.5386997369522682,36,0.5386997369522682
UNSW_NB15,42,FF_DAE,LOGISTIC,0.538440232751173,0.538440232751173,36,0.538440232751173
UNSW_NB15,42,FF_DAE,SIGMOID,0.5386876726724228,0.5386876726724228,36,0.5386876726724228
UNSW_NB15,42,RES_DAE,CAUCHY,0.552317074557515,0.552317074557515,36,0.552317074557515
UNSW_NB15,42,RES_DAE,CONST,0.5618967189167741,0.5618967189167741,9,0.5618967189167741
UNSW_NB15,42,RES_DAE,COSINE,0.5504754645428005,0.5504754645428005,36,0.5504754645428005
UNSW_NB15,42,RES_DAE,EXPONENTIAL,0.550948034318826,0.550948034318826,36,0.550948034318826
UNSW_NB15,42,RES_DAE,FIBONACCI,0.5499413314095847,0.5499413314095847,36,0.5499413314095847
UNSW_NB15,42,RES_DAE,LAPLACE,0.5481829537385983,0.5481829537385983,36,0.5481829537385983
UNSW_NB15,42,RES_DAE,LINEAR,0.5534266030013644,0.5534266030013644,36,0.5534266030013644
UNSW_NB15,42,RES_DAE,LOGISTIC,0.5506523622232818,0.5506523622232818,36,0.5506523622232818
UNSW_NB15,42,RES_DAE,SIGMOID,0.5488351614315874,0.5488351614315874,36,0.5488351614315874
UNSW_NB15,42,SPARSE_DAE,CAUCHY,0.4601415985918935,0.4601415985918935,36,0.4601415985918935
UNSW_NB15,42,SPARSE_DAE,CONST,0.4601415985918935,0.4601415985918935,9,0.4601415985918935
UNSW_NB15,42,SPARSE_DAE,COSINE,0.4601415985918935,0.4601415985918935,36,0.4601415985918935
UNSW_NB15,42,SPARSE_DAE,EXPONENTIAL,0.4601415985918935,0.4601415985918935,36,0.4601415985918935
